wavelength_nm,relative_intensity
1570.98,0.14642099
1570.99,0.14751625
1571.0,0.14777109
1571.01,0.14458925
1571.02,0.14535168
1571.03,0.14466019
1571.04,0.14353034
1571.05,0.14350063
1571.06,0.1454427
1571.07,0.1433772
1571.08,0.14363442
1571.09,0.1412161
1571.1,0.14267386
1571.11,0.14279991
1571.12,0.14471593
1571.13,0.14402021
1571.14,0.14532459
1571.15,0.14484553
1571.16,0.14487152
1571.17,0.14130719
1571.18,0.14305
1571.19,0.14208412
1571.2,0.13983251
1571.21,0.14172614
1571.22,0.1409719
1571.23,0.13872145
1571.24,0.13824958
1571.25,0.1395294
1571.26,0.1373789
1571.27,0.1403097
1571.28,0.13878223
1571.29,0.13884284
1571.3,0.13838613
1571.31,0.13788159
1571.32,0.13602087
1571.33,0.13422275
1571.34,0.13633518
1571.35,0.13696122
1571.36,0.13939027
1571.37,0.14004777
1571.38,0.14252335
1571.39,0.14092638
1571.4,0.14121044
1571.41,0.14236283
1571.42,0.13889767
1571.43,0.13603769
1571.44,0.1377845
1571.45,0.13446511
1571.46,0.13407288
1571.47,0.13546123
1571.48,0.1345777
1571.49,0.13417536
1571.5,0.13899088
1571.51,0.14070593
1571.52,0.1356024
1571.53,0.13472699
1571.54,0.13611862
1571.55,0.13648874
1571.56,0.1349333
1571.57,0.13750188
1571.58,0.13458955
1571.59,0.13509825
1571.6,0.13415807
1571.61,0.13833645
1571.62,0.13788953
1571.63,0.13538934
1571.64,0.1355788
1571.65,0.13550992
1571.66,0.13430539
1571.67,0.13460676
1571.68,0.13480133
1571.69,0.13607606
1571.7,0.13425231
1571.71,0.13827507
1571.72,0.13280827
1571.73,0.13303567
1571.74,0.13851729
1571.75,0.13535906
1571.76,0.13179511
1571.77,0.13247329
1571.78,0.1306557
1571.79,0.1305242
1571.8,0.12633002
1571.81,0.12851591
1571.82,0.1296935
1571.83,0.13017951
1571.84,0.12893283
1571.85,0.12956147
1571.86,0.13090432
1571.87,0.12717417
1571.88,0.13083565
1571.89,0.13019559
1571.9,0.12994882
1571.91,0.13317774
1571.92,0.13041922
1571.93,0.13088918
1571.94,0.13275014
1571.95,0.13059296
1571.96,0.13348188
1571.97,0.13071257
1571.98,0.12960525
1571.99,0.12570164
1572.0,0.12705193
1572.01,0.12785682
1572.02,0.1268553
1572.03,0.12873676
1572.04,0.1263989
1572.05,0.12642345
1572.06,0.12372714
1572.07,0.12540433
1572.08,0.12693883
1572.09,0.12738518
1572.1,0.12654316
1572.11,0.12785977
1572.12,0.12887302
1572.13,0.13056357
1572.14,0.13101633
1572.15,0.12940611
1572.16,0.1278193
1572.17,0.12575462
1572.18,0.12247108
1572.19,0.12570374
1572.2,0.12192726
1572.21,0.12473167
1572.22,0.12208483
1572.23,0.12315613
1572.24,0.126745
1572.25,0.12611806
1572.26,0.12632293
1572.27,0.12436807
1572.28,0.1239376
1572.29,0.12353414
1572.3,0.12561838
1572.31,0.13118707
1572.32,0.12483911
1572.33,0.12518802
1572.34,0.12233118
1572.35,0.12006037
1572.36,0.12359961
1572.37,0.123309754
1572.38,0.12075492
1572.39,0.1254889
1572.4,0.12330572
1572.41,0.123193905
1572.42,0.12128622
1572.43,0.12394636
1572.44,0.121644564
1572.45,0.12170192
1572.46,0.12210593
1572.47,0.12176132
1572.48,0.12148078
1572.49,0.120429374
1572.5,0.11934379
1572.51,0.120854266
1572.52,0.12367795
1572.53,0.12060075
1572.54,0.120108336
1572.55,0.11832848
1572.56,0.117920235
1572.57,0.11985952
1572.58,0.1152942
1572.59,0.11925722
1572.6,0.11895947
1572.61,0.11926473
1572.62,0.11908992
1572.63,0.12086594
1572.64,0.117584586
1572.65,0.12351711
1572.66,0.11890773
1572.67,0.12150573
1572.68,0.11764414
1572.69,0.11599867
1572.7,0.114863575
1572.71,0.11246111
1572.72,0.11812249
1572.73,0.115073435
1572.74,0.11709851
1572.75,0.11578052
1572.76,0.121257074
1572.77,0.11885331
1572.78,0.119323716
1572.79,0.11935562
1572.8,0.11920571
1572.81,0.11887108
1572.82,0.12146355
1572.83,0.11966325
1572.84,0.12180946
1572.85,0.11973245
1572.86,0.118229695
1572.87,0.11829949
1572.88,0.121419795
1572.89,0.121139266
1572.9,0.123404466
1572.91,0.120670386
1572.92,0.12821938
1572.93,0.122214474
1572.94,0.12149701
1572.95,0.12161695
1572.96,0.11669932
1572.97,0.11256406
1572.98,0.11417501
1572.99,0.11894939
1573.0,0.11817732
1573.01,0.119253926
1573.02,0.11978164
1573.03,0.12034115
1573.04,0.119296014
1573.05,0.117164545
1573.06,0.11572814
1573.07,0.11560444
1573.08,0.11733233
1573.09,0.11468824
1573.1,0.1142217
1573.11,0.114599146
1573.12,0.11181092
1573.13,0.11483663
1573.14,0.115297094
1573.15,0.11374652
1573.16,0.116781734
1573.17,0.11922078
1573.18,0.11374251
1573.19,0.11414337
1573.2,0.115179256
1573.21,0.11913001
1573.22,0.11531709
1573.23,0.119377114
1573.24,0.116900906
1573.25,0.11442256
1573.26,0.11425635
1573.27,0.111181036
1573.28,0.114224
1573.29,0.11273646
1573.3,0.11121722
1573.31,0.108079895
1573.32,0.107971855
1573.33,0.11183369
1573.34,0.10960276
1573.35,0.11311495
1573.36,0.112758964
1573.37,0.11316495
1573.38,0.113248296
1573.39,0.1165138
1573.4,0.11371819
1573.41,0.11785721
1573.42,0.11983756
1573.43,0.11482174
1573.44,0.11767976
1573.45,0.116049394
1573.46,0.11822061
1573.47,0.11605217
1573.48,0.11627073
1573.49,0.11664908
1573.5,0.1166999
1573.51,0.11468312
1573.52,0.113224246
1573.53,0.114749536
1573.54,0.116284475
1573.55,0.11399401
1573.56,0.11407061
1573.57,0.1136421
1573.58,0.11505251
1573.59,0.1153757
1573.6,0.115216665
1573.61,0.11485638
1573.62,0.11285245
1573.63,0.112178385
1573.64,0.115549035
1573.65,0.11830146
1573.66,0.1196192
1573.67,0.11450531
1573.68,0.111984804
1573.69,0.110696726
1573.7,0.112773344
1573.71,0.111158356
1573.72,0.11290238
1573.73,0.11306679
1573.74,0.11099112
1573.75,0.110430606
1573.76,0.11312199
1573.77,0.10815211
1573.78,0.107423216
1573.79,0.11071462
1573.8,0.10986908
1573.81,0.11179691
1573.82,0.11140068
1573.83,0.11090126
1573.84,0.112310916
1573.85,0.109785125
1573.86,0.11025322
1573.87,0.110572524
1573.88,0.10892348
1573.89,0.10726192
1573.9,0.107252926
1573.91,0.10500981
1573.92,0.10705996
1573.93,0.1075513
1573.94,0.10643508
1573.95,0.10377829
1573.96,0.1064047
1573.97,0.10823333
1573.98,0.1072645
1573.99,0.11201478
1574.0,0.11067083
1574.01,0.110690236
1574.02,0.1101711
1574.03,0.110866316
1574.04,0.11261865
1574.05,0.11583012
1574.06,0.11024823
1574.07,0.11076223
1574.08,0.11106179
1574.09,0.109598525
1574.1,0.10774149
1574.11,0.108193606
1574.12,0.10717874
1574.13,0.10565941
1574.14,0.10319398
1574.15,0.105995215
1574.16,0.10483097
1574.17,0.10145012
1574.18,0.10099643
1574.19,0.10299858
1574.2,0.10499276
1574.21,0.10996017
1574.22,0.106817506
1574.23,0.108843066
1574.24,0.106016085
1574.25,0.10549019
1574.26,0.103524104
1574.27,0.10413372
1574.28,0.103324614
1574.29,0.110423416
1574.3,0.10464025
1574.31,0.10561615
1574.32,0.105353795
1574.33,0.10500753
1574.34,0.104506
1574.35,0.10296214
1574.36,0.10273796
1574.37,0.10607243
1574.38,0.104396306
1574.39,0.10424566
1574.4,0.105711736
1574.41,0.10408693
1574.42,0.106007725
1574.43,0.10635333
1574.44,0.10333211
1574.45,0.10779777
1574.46,0.109048806
1574.47,0.10787726
1574.48,0.1057503
1574.49,0.10746814
1574.5,0.10663184
1574.51,0.1044145
1574.52,0.1065607
1574.53,0.104139246
1574.54,0.10066746
1574.55,0.10458247
1574.56,0.106302135
1574.57,0.106326245
1574.58,0.10547185
1574.59,0.10603733
1574.6,0.10567736
1574.61,0.10384006
1574.62,0.10517559
1574.63,0.100190125
1574.64,0.10392407
1574.65,0.10410442
1574.66,0.10053884
1574.67,0.103594385
1574.68,0.1015906
1574.69,0.10233426
1574.7,0.0972156
1574.71,0.10230991
1574.72,0.10193843
1574.73,0.10287787
1574.74,0.10022374
1574.75,0.10314671
1574.76,0.10355503
1574.77,0.10611359
1574.78,0.10221373
1574.79,0.10156108
1574.8,0.103853785
1574.81,0.101539254
1574.82,0.10248842
1574.83,0.102978826
1574.84,0.10457322
1574.85,0.102921315
1574.86,0.102533616
1574.87,0.104516685
1574.88,0.10278108
1574.89,0.10321647
1574.9,0.105652444
1574.91,0.10117878
1574.92,0.10490845
1574.93,0.10092341
1574.94,0.10451248
1574.95,0.10382403
1574.96,0.102315105
1574.97,0.09978778
1574.98,0.10659076
1574.99,0.102922134
1575.0,0.10114347
1575.01,0.098368905
1575.02,0.1046034
1575.03,0.103712946
1575.04,0.10320827
1575.05,0.10480571
1575.06,0.10516027
1575.07,0.10441405
1575.08,0.10217207
1575.09,0.09867856
1575.1,0.1005738
1575.11,0.10189923
1575.12,0.10111226
1575.13,0.09828676
1575.14,0.09561163
1575.15,0.096036375
1575.16,0.100578025
1575.17,0.100102834
1575.18,0.098957874
1575.19,0.09864412
1575.2,0.09914836
1575.21,0.09867658
1575.22,0.09838691
1575.23,0.0974032
1575.24,0.09677613
1575.25,0.09861361
1575.26,0.09966654
1575.27,0.1017277
1575.28,0.09939784
1575.29,0.10159434
1575.3,0.101151325
1575.31,0.09865354
1575.32,0.09854746
1575.33,0.10084407
1575.34,0.099534184
1575.35,0.101019576
1575.36,0.100341305
1575.37,0.10119957
1575.38,0.1014355
1575.39,0.098019056
1575.4,0.09690185
1575.41,0.09861956
1575.42,0.10228614
1575.43,0.09970973
1575.44,0.09874625
1575.45,0.09667462
1575.46,0.0969121
1575.47,0.09939488
1575.48,0.096755825
1575.49,0.09821962
1575.5,0.09563753
1575.51,0.0986969
1575.52,0.09900545
1575.53,0.09868158
1575.54,0.094045
1575.55,0.095733106
1575.56,0.09866977
1575.57,0.09669917
1575.58,0.09684479
1575.59,0.09634104
1575.6,0.093597546
1575.61,0.101199746
1575.62,0.098327875
1575.63,0.097301774
1575.64,0.09800294
1575.65,0.09644177
1575.66,0.09980728
1575.67,0.098496065
1575.68,0.09737208
1575.69,0.099396914
1575.7,0.0983062
1575.71,0.09670107
1575.72,0.09354622
1575.73,0.0960205
1575.74,0.0929802
1575.75,0.09698936
1575.76,0.09676262
1575.77,0.09328396
1575.78,0.096033014
1575.79,0.09421398
1575.8,0.09550109
1575.81,0.093405776
1575.82,0.09369523
1575.83,0.093622506
1575.84,0.09239052
1575.85,0.0962009
1575.86,0.09473916
1575.87,0.09678849
1575.88,0.09575897
1575.89,0.09640321
1575.9,0.09581549
1575.91,0.0964296
1575.92,0.095633395
1575.93,0.09496438
1575.94,0.093079545
1575.95,0.09189736
1575.96,0.092689104
1575.97,0.09169375
1575.98,0.096438915
1575.99,0.09810247
1576.0,0.10054405
1576.01,0.09712993
1576.02,0.09556954
1576.03,0.09747857
1576.04,0.09853897
1576.05,0.099812195
1576.06,0.10243033
1576.07,0.10110022
1576.08,0.103239186
1576.09,0.09755315
1576.1,0.098835364
1576.11,0.09836372
1576.12,0.09658595
1576.13,0.09544223
1576.14,0.096641384
1576.15,0.09171291
1576.16,0.095449604
1576.17,0.09345057
1576.18,0.09945973
1576.19,0.09566571
1576.2,0.09610948
1576.21,0.0952676
1576.22,0.09747399
1576.23,0.09814939
1576.24,0.093045175
1576.25,0.09214104
1576.26,0.095525205
1576.27,0.097977646
1576.28,0.09621415
1576.29,0.098395444
1576.3,0.09821633
1576.31,0.096830264
1576.32,0.09246361
1576.33,0.094105534
1576.34,0.09319919
1576.35,0.092931785
1576.36,0.0960877
1576.37,0.092374206
1576.38,0.0909365
1576.39,0.093224145
1576.4,0.09665397
1576.41,0.0956087
1576.42,0.09142408
1576.43,0.08943422
1576.44,0.092546806
1576.45,0.09006102
1576.46,0.08766412
1576.47,0.08982419
1576.48,0.09107737
1576.49,0.0911967
1576.5,0.09096662
1576.51,0.093079224
1576.52,0.09191137
1576.53,0.09463863
1576.54,0.09437144
1576.55,0.0922408
1576.56,0.09308724
1576.57,0.09116223
1576.58,0.08927748
1576.59,0.09454288
1576.6,0.094108716
1576.61,0.096050024
1576.62,0.0958397
1576.63,0.09443668
1576.64,0.08929129
1576.65,0.08908366
1576.66,0.09153642
1576.67,0.090902135
1576.68,0.08868495
1576.69,0.091754206
1576.7,0.09301147
1576.71,0.09512665
1576.72,0.09307953
1576.73,0.09175785
1576.74,0.09048201
1576.75,0.09024698
1576.76,0.09148522
1576.77,0.092822924
1576.78,0.09257526
1576.79,0.08800949
1576.8,0.09061963
1576.81,0.092133604
1576.82,0.09250152
1576.83,0.08687861
1576.84,0.08886867
1576.85,0.08962926
1576.86,0.08987601
1576.87,0.0894873
1576.88,0.09077624
1576.89,0.08993496
1576.9,0.09199879
1576.91,0.09178009
1576.92,0.088719375
1576.93,0.08961185
1576.94,0.09153289
1576.95,0.090468735
1576.96,0.08822734
1576.97,0.086200625
1576.98,0.090550154
1576.99,0.08894081
1577.0,0.08846617
1577.01,0.08623523
1577.02,0.089745164
1577.03,0.086548336
1577.04,0.08291618
1577.05,0.08691979
1577.06,0.084008664
1577.07,0.086546786
1577.08,0.08632019
1577.09,0.091662645
1577.1,0.08552058
1577.11,0.085530415
1577.12,0.08489104
1577.13,0.084687635
1577.14,0.0876187
1577.15,0.08535742
1577.16,0.08477074
1577.17,0.085557684
1577.18,0.084782526
1577.19,0.08497746
1577.2,0.088356905
1577.21,0.08723112
1577.22,0.089765415
1577.23,0.08911224
1577.24,0.08745349
1577.25,0.08689656
1577.26,0.0885859
1577.27,0.08819606
1577.28,0.089509085
1577.29,0.09072336
1577.3,0.09063591
1577.31,0.086125806
1577.32,0.084343016
1577.33,0.08571189
1577.34,0.08599886
1577.35,0.090522215
1577.36,0.091122106
1577.37,0.08998617
1577.38,0.08458401
1577.39,0.0889788
1577.4,0.08784077
1577.41,0.086790554
1577.42,0.08373577
1577.43,0.082144834
1577.44,0.082139954
1577.45,0.0842629
1577.46,0.08525212
1577.47,0.08411183
1577.48,0.08668488
1577.49,0.08595812
1577.5,0.08584694
1577.51,0.089465916
1577.52,0.087991
1577.53,0.08810593
1577.54,0.08449711
1577.55,0.08608634
1577.56,0.088139266
1577.57,0.08478362
1577.58,0.08525154
1577.59,0.08568538
1577.6,0.08445055
1577.61,0.081947155
1577.62,0.08173488
1577.63,0.07886121
1577.64,0.08328766
1577.65,0.08022004
1577.66,0.08117858
1577.67,0.0809251
1577.68,0.08262879
1577.69,0.084930435
1577.7,0.08074109
1577.71,0.08117738
1577.72,0.081057586
1577.73,0.08156372
1577.74,0.08071573
1577.75,0.08107992
1577.76,0.08173193
1577.77,0.08079551
1577.78,0.08130917
1577.79,0.08313143
1577.8,0.08357788
1577.81,0.081956476
1577.82,0.08277393
1577.83,0.08194547
1577.84,0.07957184
1577.85,0.07951705
1577.86,0.08019842
1577.87,0.08286263
1577.88,0.082585394
1577.89,0.084523186
1577.9,0.084434025
1577.91,0.085283026
1577.92,0.083092585
1577.93,0.08376754
1577.94,0.08550284
1577.95,0.08328301
1577.96,0.08401885
1577.97,0.08101829
1577.98,0.08682815
1577.99,0.083704956
1578.0,0.08692761
1578.01,0.08439251
1578.02,0.08307567
1578.03,0.07984911
1578.04,0.08158817
1578.05,0.08318847
1578.06,0.08200915
1578.07,0.084431015
1578.08,0.08063335
1578.09,0.08119473
1578.1,0.08348216
1578.11,0.08552877
1578.12,0.0881733
1578.13,0.086875
1578.14,0.084316045
1578.15,0.08334249
1578.16,0.08433188
1578.17,0.08248969
1578.18,0.08288448
1578.19,0.08328907
1578.2,0.08506911
1578.21,0.08154499
1578.22,0.07956283
1578.23,0.07897606
1578.24,0.07728629
1578.25,0.07702021
1578.26,0.074060164
1578.27,0.078926176
1578.28,0.07879176
1578.29,0.08038404
1578.3,0.08349326
1578.31,0.0856509
1578.32,0.08576822
1578.33,0.08084616
1578.34,0.07968563
1578.35,0.08104655
1578.36,0.0808792
1578.37,0.077285
1578.38,0.07926228
1578.39,0.081542015
1578.4,0.07863686
1578.41,0.07707376
1578.42,0.078377634
1578.43,0.08108661
1578.44,0.08134983
1578.45,0.082067624
1578.46,0.0794416
1578.47,0.08088154
1578.48,0.08104849
1578.49,0.08296103
1578.5,0.0798782
1578.51,0.080641836
1578.52,0.08024284
1578.53,0.07544753
1578.54,0.07955804
1578.55,0.07654712
1578.56,0.077342294
1578.57,0.08035136
1578.58,0.07856902
1578.59,0.07813229
1578.6,0.07978029
1578.61,0.07821638
1578.62,0.07898148
1578.63,0.08024734
1578.64,0.07960649
1578.65,0.079326294
1578.66,0.07965948
1578.67,0.08204837
1578.68,0.080044076
1578.69,0.07662876
1578.7,0.07921494
1578.71,0.07986759
1578.72,0.082174905
1578.73,0.083551966
1578.74,0.08261981
1578.75,0.079726666
1578.76,0.07908817
1578.77,0.08024265
1578.78,0.081319556
1578.79,0.08174708
1578.8,0.080767564
1578.81,0.082008794
1578.82,0.08112602
1578.83,0.0803102
1578.84,0.07970139
1578.85,0.078623585
1578.86,0.07545044
1578.87,0.07492521
1578.88,0.07498815
1578.89,0.07719207
1578.9,0.07723269
1578.91,0.07806609
1578.92,0.07580474
1578.93,0.07717885
1578.94,0.07487126
1578.95,0.074894555
1578.96,0.0776008
1578.97,0.07736595
1578.98,0.07890455
1578.99,0.079718925
1579.0,0.0762479
1579.01,0.082234226
1579.02,0.074197076
1579.03,0.07846173
1579.04,0.07891543
1579.05,0.0759209
1579.06,0.07514203
1579.07,0.07455004
1579.08,0.075507686
1579.09,0.07677934
1579.1,0.07329847
1579.11,0.07096133
1579.12,0.07064108
1579.13,0.06694864
1579.14,0.0699922
1579.15,0.070628256
1579.16,0.07484789
1579.17,0.07543354
1579.18,0.07704975
1579.19,0.076165006
1579.2,0.0730311
1579.21,0.07230333
1579.22,0.07224341
1579.23,0.073408335
1579.24,0.07709874
1579.25,0.07540829
1579.26,0.075542
1579.27,0.07359308
1579.28,0.07419748
1579.29,0.07615901
1579.3,0.07054639
1579.31,0.070327476
1579.32,0.07398193
1579.33,0.07271893
1579.34,0.07434589
1579.35,0.07621165
1579.36,0.0749618
1579.37,0.07400053
1579.38,0.07241791
1579.39,0.06959834
1579.4,0.07228881
1579.41,0.07107508
1579.42,0.069205284
1579.43,0.07515398
1579.44,0.07143876
1579.45,0.073147185
1579.46,0.07373448
1579.47,0.071525455
1579.48,0.0753711
1579.49,0.07401202
1579.5,0.07306865
1579.51,0.07257468
1579.52,0.07041859
1579.53,0.06901511
1579.54,0.069780916
1579.55,0.06760586
1579.56,0.06838188
1579.57,0.070638046
1579.58,0.06767867
1579.59,0.06386673
1579.6,0.06437813
1579.61,0.062386304
1579.62,0.06388167
1579.63,0.06542577
1579.64,0.065045275
1579.65,0.06253839
1579.66,0.06720919
1579.67,0.070212826
1579.68,0.067657836
1579.69,0.0653853
1579.7,0.06430864
1579.71,0.05868188
1579.72,0.06442581
1579.73,0.06622697
1579.74,0.07005056
1579.75,0.071120076
1579.76,0.06787402
1579.77,0.06752979
1579.78,0.06808949
1579.79,0.06517197
1579.8,0.06615095
1579.81,0.061104987
1579.82,0.06429076
1579.83,0.06772084
1579.84,0.06687581
1579.85,0.068514824
1579.86,0.06522802
1579.87,0.0663051
1579.88,0.06694007
1579.89,0.06744459
1579.9,0.068600364
1579.91,0.06778889
1579.92,0.067180134
1579.93,0.061930135
1579.94,0.063508146
1579.95,0.065866455
1579.96,0.06447284
1579.97,0.06653855
1579.98,0.065534726
1579.99,0.06714022
1580.0,0.06495204
